市区町村名,地番,大字名,丁目名,center_lng,center_lat
勇払郡安平町,204-1,早来北進,,141.849505,42.74642
勇払郡安平町,205-230,早来北進,,141.849201,42.74879
勇払郡安平町,204-2,早来北進,,141.847639,42.746591
勇払郡安平町,水-44,早来北進,,141.848656,42.747306
勇払郡安平町,204-3,早来北進,,141.848272,42.747496
勇払郡安平町,204-4,早来北進,,141.847114,42.747144
勇払郡安平町,国有地-39,早来北進,,141.845281,42.747726
勇払郡安平町,202,早来北進,,141.844697,42.748203
勇払郡安平町,203,早来北進,,141.844668,42.748561
勇払郡安平町,201,早来北進,,141.845019,42.747762
勇払郡安平町,国有地-27,早来北進,,141.844621,42.747841
勇払郡安平町,200-1,早来北進,,141.84442,42.747928
勇払郡安平町,199,早来北進,,141.844271,42.748277
勇払郡安平町,国有地-29,早来北進,,141.844478,42.748224
勇払郡安平町,国有地-28,早来北進,,141.844428,42.748578
勇払郡安平町,200-2,早来北進,,141.843499,42.748438
勇払郡安平町,204-5,早来北進,,141.846414,42.747944
勇払郡安平町,205-228,早来北進,,141.85159,42.752056
勇払郡安平町,205-229,早来北進,,141.850873,42.751114
勇払郡安平町,205-231,早来北進,,141.856755,42.749932
勇払郡安平町,215-3,早来北進,,141.854625,42.753522
勇払郡安平町,217-1,早来北進,,141.85457,42.752822
勇払郡安平町,206,早来北進,,141.85795,42.753029
勇払郡安平町,17,早来守田,,141.881456,42.777176
勇払郡安平町,18-6,早来守田,,141.881549,42.780753
勇払郡安平町,18-1,早来守田,,141.876727,42.77874
勇払郡安平町,18-37,早来守田,,141.877378,42.774187
勇払郡安平町,18-43,早来守田,,141.876433,42.774172
勇払郡安平町,18-129,早来守田,,141.876603,42.774478
勇払郡安平町,18-130,早来守田,,141.876443,42.774385
勇払郡安平町,18-32,早来守田,,141.877237,42.774001
勇払郡安平町,18-50,早来守田,,141.87577,42.774882
勇払郡安平町,18-49,早来守田,,141.875868,42.774734
勇払郡安平町,18-48,早来守田,,141.875958,42.774652
勇払郡安平町,18-47,早来守田,,141.876041,42.774569
