市区町村名,地番,大字名,丁目名,center_lng,center_lat
函館市,205,御崎町,,141.178584,41.799673
函館市,203-4,御崎町,,141.17845,41.799223
函館市,203-1,御崎町,,141.17839,41.79917
函館市,227,御崎町,,141.178457,41.799012
函館市,335,御崎町,,141.179253,41.799324
函館市,204-1,御崎町,,141.1797,41.799252
函館市,228-6,御崎町,,141.177755,41.799056
函館市,326-15,御崎町,,141.177687,41.799077
函館市,195-2,御崎町,,141.177611,41.799164
函館市,329,御崎町,,141.177613,41.799245
函館市,195-1,御崎町,,141.177674,41.799236
函館市,192-3,御崎町,,141.177605,41.799305
函館市,197,御崎町,,141.177701,41.799336
函館市,196-1,御崎町,,141.177723,41.799248
函館市,196-3,御崎町,,141.177864,41.799259
函館市,328,御崎町,,141.177884,41.799152
函館市,229,御崎町,,141.177857,41.799112
函館市,196-2,御崎町,,141.177784,41.799203
函館市,228-5,御崎町,,141.17791,41.799075
函館市,228-4,御崎町,,141.177958,41.799074
函館市,202-7,御崎町,,141.178005,41.799223
函館市,330-4,御崎町,,141.177991,41.799105
函館市,202-2,御崎町,,141.177946,41.799249
函館市,202-9,御崎町,,141.1779,41.799227
函館市,330-3,御崎町,,141.178112,41.799101
函館市,202-4,御崎町,,141.178275,41.799181
函館市,202-3,御崎町,,141.178164,41.799264
函館市,202-6,御崎町,,141.178027,41.79929
函館市,202-1,御崎町,,141.178305,41.799369
函館市,202-8,御崎町,,141.178044,41.799206
函館市,228-3,御崎町,,141.178035,41.79907
函館市,228-2,御崎町,,141.178283,41.799079
函館市,228-1,御崎町,,141.178332,41.799082
函館市,330-1,御崎町,,141.178319,41.799115
函館市,203-5,御崎町,,141.178335,41.799158
函館市,330-2,御崎町,,141.178248,41.799112
函館市,203-2,御崎町,,141.178265,41.799271
函館市,331,御崎町,,141.177853,41.7994
函館市,334,御崎町,,141.178114,41.799954
函館市,201,御崎町,,141.178001,41.799406
函館市,200,御崎町,,141.177854,41.799559
函館市,333,御崎町,,141.177563,41.800064
函館市,362,御崎町,,141.177559,41.799695
函館市,198,御崎町,,141.177679,41.799456
函館市,210,御崎町,,141.177179,41.799967
函館市,332,御崎町,,141.177839,41.799704
函館市,191,御崎町,,141.177325,41.799467
函館市,190,御崎町,,141.177185,41.799722
函館市,188,御崎町,,141.176956,41.79945
函館市,189,御崎町,,141.176829,41.799684
函館市,182-2,御崎町,,141.176734,41.799121
函館市,183,御崎町,,141.176873,41.799231
函館市,181-3,御崎町,,141.176828,41.799025
函館市,361,御崎町,,141.176885,41.79879
函館市,180-3,御崎町,,141.176866,41.798813
函館市,180-1,御崎町,,141.176826,41.798858
函館市,181-2,御崎町,,141.176737,41.798942
函館市,177-2,御崎町,,141.176761,41.798739
函館市,326-7,御崎町,,141.176829,41.798535
函館市,175-1,御崎町,,141.176784,41.798574
函館市,175-4,御崎町,,141.176734,41.798608
函館市,175-3,御崎町,,141.176725,41.798533
函館市,326-6,御崎町,,141.176766,41.798483
函館市,326-8,御崎町,,141.176909,41.798596
函館市,178-1,御崎町,,141.176907,41.798659
函館市,178-2,御崎町,,141.176825,41.798671
函館市,179-3,御崎町,,141.176981,41.798708
函館市,179-2,御崎町,,141.177062,41.798837
函館市,179-4,御崎町,,141.177012,41.79873
函館市,326-9,御崎町,,141.176993,41.79866
函館市,327,御崎町,,141.176994,41.798599
函館市,326-10,御崎町,,141.177047,41.798703
函館市,179-1,御崎町,,141.17711,41.798795
函館市,326-11,御崎町,,141.177075,41.798723
函館市,184,御崎町,,141.177038,41.798936
