小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
字菊丘,深川市,616-1,音江町,,142.208528,43.639166
字菊丘,深川市,616-3,音江町,,142.209341,43.639797
字菊丘,深川市,592-2,音江町,,142.210734,43.636494
字菊丘,深川市,616-2,音江町,,142.21196,43.637131
字菊丘,深川市,617,音江町,,142.214205,43.635392
字菊丘,深川市,590-2,音江町,,142.214274,43.634125
字菊丘,深川市,591-1,音江町,,142.214091,43.634376
字菊丘,深川市,586-5,音江町,,142.211029,43.632957
字菊丘,深川市,588,音江町,,142.212353,43.633179
字菊丘,深川市,590-1,音江町,,142.213092,43.633959
字菊丘,深川市,586-6,音江町,,142.212901,43.633248
字菊丘,深川市,591-2,音江町,,142.213844,43.634593
字菊丘,深川市,589-2,音江町,,142.21243,43.63534
字菊丘,深川市,589-1,音江町,,142.213203,43.634847
字菊丘,深川市,589-3,音江町,,142.211483,43.634791
字菊丘,深川市,589-5,音江町,,142.212025,43.634445
字菊丘,深川市,587-2,音江町,,142.211374,43.634546
字菊丘,深川市,587-1,音江町,,142.211588,43.63425
字菊丘,深川市,589-4,音江町,,142.212217,43.634581
字菊丘,深川市,596,音江町,,142.211914,43.633562
字菊丘,深川市,道-53,音江町,,142.211413,43.633918
字菊丘,深川市,586-1,音江町,,142.210602,43.633564
字菊丘,深川市,594,音江町,,142.210977,43.635418
字菊丘,深川市,592-1,音江町,,142.211543,43.635926
字菊丘,深川市,595-3,音江町,,142.210831,43.634971
字菊丘,深川市,593,音江町,,142.210213,43.635755
字菊丘,深川市,595-1,音江町,,142.209527,43.635253
字菊丘,深川市,595-2,音江町,,142.208877,43.634831
字菊丘,深川市,587-3,音江町,,142.208519,43.635033
字菊丘,深川市,587-4,音江町,,142.210143,43.634525
字菊丘,深川市,586-2,音江町,,142.210208,43.633946
字菊丘,深川市,586-3,音江町,,142.210418,43.632947
字菊丘,深川市,586-4,音江町,,142.211861,43.632945
字菊丘,深川市,584-2,音江町,,142.208126,43.633255
字菊丘,深川市,585,音江町,,142.209148,43.633095
字菊丘,深川市,584-4,音江町,,142.205773,43.632722
字菊丘,深川市,584-3,音江町,,142.207492,43.633321
字菊丘,深川市,581-1,音江町,,142.205331,43.633914
字菊丘,深川市,580-2,音江町,,142.205758,43.63576
字菊丘,深川市,582,音江町,,142.205869,43.634784
字菊丘,深川市,583,音江町,,142.206976,43.634753
字菊丘,深川市,道-63,音江町,,142.203923,43.638232
字菊丘,深川市,598-1,音江町,,142.207626,43.63633
字菊丘,深川市,597-2,音江町,,142.208073,43.635381
字菊丘,深川市,597-1,音江町,,142.208072,43.635183
字菊丘,深川市,584-1,音江町,,142.208702,43.633844
字菊丘,深川市,599,音江町,,142.207574,43.638204
字菊丘,深川市,598-4,音江町,,142.20849,43.636561
字菊丘,深川市,606-2,音江町,,142.206902,43.639196
字菊丘,深川市,615,音江町,,142.205386,43.642173
字菊丘,深川市,606-1,音江町,,142.206129,43.639568
