市区町村名,地番,大字名,丁目名,center_lng,center_lat
室蘭市,293,みゆき町,３丁目,141.019891,42.330108
室蘭市,289-47,みゆき町,３丁目,141.017633,42.329879
室蘭市,289-48,みゆき町,３丁目,141.01799,42.329217
室蘭市,26-65,みゆき町,３丁目,141.017522,42.329169
室蘭市,26-64,みゆき町,３丁目,141.017632,42.329114
室蘭市,26-128,みゆき町,３丁目,141.017567,42.329034
室蘭市,26-112,みゆき町,３丁目,141.017594,42.328956
室蘭市,26-127,みゆき町,３丁目,141.017553,42.32907
室蘭市,26-116,みゆき町,３丁目,141.017721,42.329062
室蘭市,26-113,みゆき町,３丁目,141.017854,42.328984
室蘭市,26-115,みゆき町,３丁目,141.017757,42.329017
室蘭市,294,みゆき町,３丁目,141.016357,42.327257
室蘭市,66,母恋南町,３丁目,141.008612,42.309865
室蘭市,長狭物不明-4,母恋南町,３丁目,141.009274,42.310114
室蘭市,長狭物不明-2,母恋南町,３丁目,141.010475,42.3105
室蘭市,73-1,母恋南町,３丁目,141.007808,42.309413
室蘭市,46-155,母恋南町,４丁目,141.005189,42.307959
室蘭市,46-154,母恋南町,４丁目,141.005185,42.308116
室蘭市,46-153,母恋南町,４丁目,141.0051,42.308264
室蘭市,46-2,母恋南町,４丁目,141.00468,42.30823
室蘭市,73-10,母恋南町,３丁目,141.004972,42.309092
室蘭市,73-22,母恋南町,３丁目,141.005005,42.309277
室蘭市,46-470,母恋南町,３丁目,141.004605,42.309333
室蘭市,46-480,母恋南町,３丁目,141.004527,42.309323
室蘭市,46-313,母恋南町,３丁目,141.00449,42.308968
室蘭市,46-466,母恋南町,３丁目,141.003998,42.309255
室蘭市,46-477,母恋南町,３丁目,141.004074,42.309265
室蘭市,46-467,母恋南町,３丁目,141.004153,42.309261
室蘭市,46-478,母恋南町,３丁目,141.004226,42.309284
室蘭市,46-468,母恋南町,３丁目,141.0043,42.309294
室蘭市,46-479,母恋南町,３丁目,141.004376,42.309303
室蘭市,46-469,母恋南町,３丁目,141.004451,42.309313
室蘭市,46-476,母恋南町,３丁目,141.00375,42.309311
室蘭市,46-484,母恋南町,３丁目,141.004359,42.309499
室蘭市,46-461,母恋南町,３丁目,141.004188,42.309503
室蘭市,46-488,母恋南町,３丁目,141.004044,42.309436
室蘭市,46-475,母恋南町,３丁目,141.003975,42.309486
室蘭市,46-486,母恋南町,３丁目,141.003943,42.309537
室蘭市,46-462,母恋南町,３丁目,141.004169,42.309683
室蘭市,46-473,母恋南町,３丁目,141.003906,42.30959
室蘭市,46-234,母恋南町,３丁目,141.004281,42.309792
室蘭市,46-233,母恋南町,３丁目,141.004425,42.309621
室蘭市,46-231,母恋南町,３丁目,141.004677,42.309689
室蘭市,46-232,母恋南町,３丁目,141.004571,42.309643
室蘭市,46-481,母恋南町,３丁目,141.004695,42.309327
室蘭市,46-458,母恋南町,３丁目,141.004767,42.30957
室蘭市,46-460,母恋南町,３丁目,141.004818,42.309539
室蘭市,46-459,母恋南町,３丁目,141.004836,42.309479
室蘭市,46-471,母恋南町,３丁目,141.004909,42.30934
室蘭市,46-457,母恋南町,３丁目,141.004978,42.309467
室蘭市,46-457,母恋南町,３丁目,141.004922,42.309527
室蘭市,46-483,母恋南町,３丁目,141.00497,42.309567
室蘭市,46-483,母恋南町,３丁目,141.005021,42.309508
室蘭市,46-482,母恋南町,３丁目,141.005005,42.309618
室蘭市,46-455,母恋南町,３丁目,141.004998,42.309692
室蘭市,46-482,母恋南町,３丁目,141.00495,42.309648
室蘭市,46-456,母恋南町,３丁目,141.00487,42.309613
室蘭市,46-230,母恋南町,３丁目,141.004782,42.309736
室蘭市,46-229,母恋南町,３丁目,141.004889,42.309783
室蘭市,73-8,母恋南町,３丁目,141.005078,42.30979
室蘭市,73-15,母恋南町,３丁目,141.00514,42.309726
室蘭市,73-16,母恋南町,３丁目,141.005101,42.309646
