市区町村名,地番,大字名,center_lng,center_lat
二海郡八雲町,486-1,栄浜,140.415651,42.107892
二海郡八雲町,483-1,栄浜,140.413973,42.109025
二海郡八雲町,国有地-2,栄浜,140.413931,42.110104
二海郡八雲町,478-4,栄浜,140.413405,42.112428
二海郡八雲町,479,栄浜,140.411776,42.114876
二海郡八雲町,478-1,栄浜,140.408474,42.114734
二海郡八雲町,477-1,栄浜,140.40727,42.11522
二海郡八雲町,478-2,栄浜,140.410116,42.115954
二海郡八雲町,472-2,栄浜,140.407665,42.117075
二海郡八雲町,477-2,栄浜,140.408675,42.11678
二海郡八雲町,465-6,栄浜,140.401729,42.119028
二海郡八雲町,465-5,栄浜,140.401433,42.119343
二海郡八雲町,465-4,栄浜,140.400201,42.119524
二海郡八雲町,470-1,栄浜,140.399296,42.120016
二海郡八雲町,470-2,栄浜,140.398736,42.120703
二海郡八雲町,464-2,栄浜,140.395806,42.121385
二海郡八雲町,465-3,栄浜,140.397094,42.120922
二海郡八雲町,464-1,栄浜,140.394647,42.118028
二海郡八雲町,国有地-3,栄浜,140.403599,42.117733
二海郡八雲町,472-1,栄浜,140.404948,42.115941
二海郡八雲町,国有地-1,栄浜,140.40802,42.115774
二海郡八雲町,334-2,上の湯,140.356409,42.086867
二海郡八雲町,334-3,上の湯,140.3574,42.087779
二海郡八雲町,333-1,上の湯,140.358332,42.088213
二海郡八雲町,329-2,上の湯,140.357244,42.088815
二海郡八雲町,329-13,上の湯,140.357575,42.088242
二海郡八雲町,333-15,上の湯,140.357972,42.08853
二海郡八雲町,333-14,上の湯,140.358249,42.088694
二海郡八雲町,329-12,上の湯,140.358016,42.088874
二海郡八雲町,333-7,上の湯,140.358837,42.088825
二海郡八雲町,333-17,上の湯,140.358369,42.086965
二海郡八雲町,333-6,上の湯,140.359086,42.089384
二海郡八雲町,333-5,上の湯,140.360004,42.089563
二海郡八雲町,333-4,上の湯,140.359969,42.089874
二海郡八雲町,333-3,上の湯,140.360301,42.090079
二海郡八雲町,333-12,上の湯,140.359156,42.089941
二海郡八雲町,333-11,上の湯,140.359292,42.090134
二海郡八雲町,329-10,上の湯,140.358729,42.089618
二海郡八雲町,329-11,上の湯,140.358593,42.089443
二海郡八雲町,333-13,上の湯,140.358954,42.089673
二海郡八雲町,329-8,上の湯,140.358239,42.088965
二海郡八雲町,329-9,上の湯,140.358412,42.089196
二海郡八雲町,329-4,上の湯,140.357849,42.089518
二海郡八雲町,329-3,上の湯,140.35794,42.089151
二海郡八雲町,329-5,上の湯,140.357988,42.089751
二海郡八雲町,329-1,上の湯,140.358523,42.090133
二海郡八雲町,329-6,上の湯,140.359108,42.090996
二海郡八雲町,道-14,上の湯,140.359825,42.092996
二海郡八雲町,333-10,上の湯,140.359443,42.09036
二海郡八雲町,333-2,上の湯,140.360662,42.090798
二海郡八雲町,333-9,上の湯,140.360078,42.091407
二海郡八雲町,333-8,上の湯,140.359907,42.091447
二海郡八雲町,329-7,上の湯,140.359673,42.091281
二海郡八雲町,331,上の湯,140.361417,42.09107
二海郡八雲町,332,上の湯,140.361034,42.089643
二海郡八雲町,333-16,上の湯,140.361481,42.089741
二海郡八雲町,347-7,上の湯,140.362079,42.09067
二海郡八雲町,347-1,上の湯,140.360377,42.091757
二海郡八雲町,347-5,上の湯,140.359989,42.091637
二海郡八雲町,347-6,上の湯,140.359989,42.092119
二海郡八雲町,347-3,上の湯,140.360314,42.092274
二海郡八雲町,348-4,上の湯,140.359772,42.092947
二海郡八雲町,348-3,上の湯,140.359457,42.092377
二海郡八雲町,348-2,上の湯,140.359591,42.092835
二海郡八雲町,348-1,上の湯,140.359417,42.091826
二海郡八雲町,347-4,上の湯,140.359912,42.093218
二海郡八雲町,347-2,上の湯,140.360463,42.09359
二海郡八雲町,346-7,上の湯,140.361612,42.096588
二海郡八雲町,345-6,上の湯,140.361811,42.096904
二海郡八雲町,346-1,上の湯,140.361664,42.096161
二海郡八雲町,320,上の湯,140.367313,42.101396
二海郡八雲町,341-3,上の湯,140.366333,42.102149
二海郡八雲町,342-1,上の湯,140.365806,42.102516
二海郡八雲町,343,上の湯,140.364871,42.101757
二海郡八雲町,385,上の湯,140.365631,42.102168
二海郡八雲町,342-2,上の湯,140.366115,42.102272
二海郡八雲町,344-2,上の湯,140.365657,42.101258
二海郡八雲町,344-3,上の湯,140.364768,42.100477
二海郡八雲町,344-4,上の湯,140.36631,42.100981
二海郡八雲町,344-1,上の湯,140.365568,42.100644
二海郡八雲町,344-5,上の湯,140.364908,42.100211
二海郡八雲町,346-3,上の湯,140.363155,42.097778
二海郡八雲町,346-8,上の湯,140.362327,42.096146
二海郡八雲町,346-2,上の湯,140.363602,42.098338
二海郡八雲町,345-4,上の湯,140.36359,42.099224
二海郡八雲町,345-2,上の湯,140.363636,42.100132
二海郡八雲町,346-5,上の湯,140.363268,42.098407
二海郡八雲町,道-13,上の湯,140.363459,42.09883
二海郡八雲町,345-5,上の湯,140.362332,42.097397
二海郡八雲町,345-3,上の湯,140.362533,42.098021
二海郡八雲町,346-6,上の湯,140.362473,42.097246
二海郡八雲町,345-1,上の湯,140.361886,42.097245
二海郡八雲町,346-9,上の湯,140.364822,42.100121
二海郡八雲町,346-4,上の湯,140.364604,42.100353
二海郡八雲町,346-11,上の湯,140.364691,42.100231
二海郡八雲町,346-10,上の湯,140.364805,42.100282
二海郡八雲町,345-7,上の湯,140.364539,42.100638
二海郡八雲町,345-8,上の湯,140.364431,42.100585
二海郡八雲町,384,上の湯,140.364546,42.100531
二海郡八雲町,337-1,上の湯,140.364625,42.10448
二海郡八雲町,337-2,上の湯,140.364689,42.105461
二海郡八雲町,299-6,上の湯,140.364629,42.106298
二海郡八雲町,299-3,上の湯,140.364651,42.106535
二海郡八雲町,293-2,上の湯,140.366166,42.10764
二海郡八雲町,299-2,上の湯,140.365057,42.106713
二海郡八雲町,299-5,上の湯,140.365031,42.106417
二海郡八雲町,299-1,上の湯,140.365097,42.106307
二海郡八雲町,435,上の湯,140.365274,42.106129
二海郡八雲町,293-1,上の湯,140.366989,42.107194
二海郡八雲町,河川-4,上の湯,140.366852,42.108859
二海郡八雲町,298-1,上の湯,140.368099,42.105672
二海郡八雲町,301,上の湯,140.367276,42.105413
二海郡八雲町,302,上の湯,140.367556,42.105233
二海郡八雲町,無地番-77,上の湯,140.367548,42.105022
二海郡八雲町,395,上の湯,140.366074,42.105806
二海郡八雲町,298-2,上の湯,140.365555,42.105962
二海郡八雲町,無地番-78,上の湯,140.365673,42.105912
二海郡八雲町,300,上の湯,140.365402,42.105891
二海郡八雲町,299-4,上の湯,140.365038,42.106079
二海郡八雲町,436,上の湯,140.364922,42.105517
二海郡八雲町,338-2,上の湯,140.365134,42.104541
二海郡八雲町,338-1,上の湯,140.365479,42.104545
二海郡八雲町,313,上の湯,140.366226,42.104808
二海郡八雲町,国有地-3,上の湯,140.365601,42.103961
二海郡八雲町,339,上の湯,140.365344,42.104017
二海郡八雲町,437,上の湯,140.365578,42.103557
二海郡八雲町,438,上の湯,140.365741,42.103416
二海郡八雲町,道-12,上の湯,140.366232,42.10213
二海郡八雲町,341-2,上の湯,140.366309,42.102974
二海郡八雲町,341-1,上の湯,140.366678,42.10261
二海郡八雲町,341-5,上の湯,140.366698,42.103272
二海郡八雲町,341-4,上の湯,140.366063,42.104018
二海郡八雲町,340,上の湯,140.367829,42.1026
二海郡八雲町,315,上の湯,140.369001,42.102451
二海郡八雲町,314,上の湯,140.368463,42.103665
二海郡八雲町,312,上の湯,140.368959,42.103075
二海郡八雲町,392,上の湯,140.370078,42.103188
二海郡八雲町,無地番-79,上の湯,140.36813,42.104744
二海郡八雲町,297-2,上の湯,140.368143,42.104979
二海郡八雲町,396,上の湯,140.369619,42.103947
二海郡八雲町,304-2,上の湯,140.36888,42.104563
二海郡八雲町,311,上の湯,140.370738,42.103724
二海郡八雲町,306,上の湯,140.370318,42.103793
二海郡八雲町,無地番-81,上の湯,140.369684,42.103774
二海郡八雲町,304-3,上の湯,140.37016,42.103772
二海郡八雲町,303,上の湯,140.369456,42.104182
二海郡八雲町,304-1,上の湯,140.37011,42.104082
二海郡八雲町,無地番-80,上の湯,140.369465,42.103904
二海郡八雲町,310,上の湯,140.370731,42.103472
二海郡八雲町,309,上の湯,140.371138,42.10344
二海郡八雲町,308,上の湯,140.371049,42.103647
二海郡八雲町,307,上の湯,140.371557,42.103708
二海郡八雲町,305,上の湯,140.371397,42.104151
二海郡八雲町,297-1,上の湯,140.369932,42.105043
二海郡八雲町,筆界未定地-10,上の湯,140.369483,42.106453
二海郡八雲町,296,上の湯,140.370194,42.106371
二海郡八雲町,292,上の湯,140.36834,42.107373
二海郡八雲町,291,上の湯,140.370508,42.107357
二海郡八雲町,434,上の湯,140.369622,42.107741
二海郡八雲町,278,上の湯,140.373325,42.111931
二海郡八雲町,279,上の湯,140.374421,42.112104
二海郡八雲町,151,上の湯,140.380557,42.115518
二海郡八雲町,271-1,上の湯,140.374869,42.11329
二海郡八雲町,272-1,上の湯,140.373924,42.113187
二海郡八雲町,269-5,上の湯,140.373984,42.114222
二海郡八雲町,269-6,上の湯,140.373252,42.114181
二海郡八雲町,269-2,上の湯,140.373245,42.114277
二海郡八雲町,269-3,上の湯,140.373446,42.114293
二海郡八雲町,270-3,上の湯,140.374278,42.114234
二海郡八雲町,270-4,上の湯,140.374112,42.114349
二海郡八雲町,271-2,上の湯,140.37446,42.114153
二海郡八雲町,272-3,上の湯,140.374404,42.114154
二海郡八雲町,270-5,上の湯,140.375192,42.114183
二海郡八雲町,270-2,上の湯,140.374667,42.11439
二海郡八雲町,270-1,上の湯,140.374088,42.114682
二海郡八雲町,203-1,上の湯,140.375162,42.115918
二海郡八雲町,414,上の湯,140.373618,42.116783
二海郡八雲町,201-1,上の湯,140.374136,42.116683
二海郡八雲町,48-2,上の湯,140.373236,42.117637
二海郡八雲町,369,上の湯,140.374077,42.117213
二海郡八雲町,47-2,上の湯,140.373231,42.118127
二海郡八雲町,201-4,上の湯,140.374768,42.118162
二海郡八雲町,201-2,上の湯,140.374382,42.118621
二海郡八雲町,155-4,上の湯,140.374912,42.118216
二海郡八雲町,154,上の湯,140.377988,42.118455
二海郡八雲町,153,上の湯,140.378749,42.116153
二海郡八雲町,152,上の湯,140.380855,42.116752
二海郡八雲町,無地番-59,上の湯,140.381521,42.117003
二海郡八雲町,413,上の湯,140.378935,42.120045
二海郡八雲町,149,上の湯,140.382804,42.120045
二海郡八雲町,140,上の湯,140.382379,42.128547
二海郡八雲町,144,上の湯,140.376256,42.127462
二海郡八雲町,143,上の湯,140.376458,42.128959
二海郡八雲町,32-2,上の湯,140.374175,42.127395
二海郡八雲町,34,上の湯,140.373791,42.126516
二海郡八雲町,175,上の湯,140.374534,42.1254
二海郡八雲町,145-1,上の湯,140.37714,42.125843
二海郡八雲町,145-3,上の湯,140.37551,42.125782
二海郡八雲町,145-4,上の湯,140.375396,42.125199
二海郡八雲町,163-3,上の湯,140.375315,42.124663
二海郡八雲町,163-2,上の湯,140.375469,42.124659
二海郡八雲町,145-2,上の湯,140.376058,42.124995
二海郡八雲町,146,上の湯,140.376643,42.124093
二海郡八雲町,163,上の湯,140.375513,42.124357
二海郡八雲町,163-1,上の湯,140.375581,42.124286
二海郡八雲町,174-1,上の湯,140.374685,42.123862
二海郡八雲町,173-1,上の湯,140.374573,42.12425
二海郡八雲町,174-2,上の湯,140.374994,42.124151
二海郡八雲町,173-2,上の湯,140.37504,42.124414
二海郡八雲町,170-2,上の湯,140.375208,42.124727
二海郡八雲町,173-3,上の湯,140.374798,42.124602
二海郡八雲町,173-4,上の湯,140.374921,42.124722
二海郡八雲町,171-1,上の湯,140.375026,42.124824
二海郡八雲町,172-3,上の湯,140.375115,42.124796
二海郡八雲町,172-1,上の湯,140.375007,42.124755
二海郡八雲町,172-2,上の湯,140.375085,42.124707
二海郡八雲町,163-4,上の湯,140.375222,42.124675
二海郡八雲町,170-3,上の湯,140.375227,42.124916
二海郡八雲町,171-2,上の湯,140.375094,42.124853
二海郡八雲町,176-2,上の湯,140.37509,42.125015
二海郡八雲町,176-1,上の湯,140.374477,42.124839
二海郡八雲町,道-2,上の湯,140.373832,42.124907
二海郡八雲町,178,上の湯,140.373807,42.124465
二海郡八雲町,179,上の湯,140.373953,42.123498
二海郡八雲町,180-1,上の湯,140.373967,42.123452
二海郡八雲町,174-3,上の湯,140.374931,42.123872
二海郡八雲町,180-2,上の湯,140.374793,42.123309
二海郡八雲町,161-2,上の湯,140.375049,42.122799
二海郡八雲町,161-4,上の湯,140.3748,42.122765
二海郡八雲町,161-3,上の湯,140.374749,42.122638
二海郡八雲町,181,上の湯,140.373794,42.122884
二海郡八雲町,186-1,上の湯,140.373546,42.12246
二海郡八雲町,184,上の湯,140.374087,42.122186
二海郡八雲町,182-1,上の湯,140.374026,42.121845
二海郡八雲町,192-1,上の湯,140.373156,42.121497
二海郡八雲町,194-3,上の湯,140.373411,42.121347
二海郡八雲町,193-1,上の湯,140.373676,42.121234
二海郡八雲町,192-2,上の湯,140.374008,42.121437
二海郡八雲町,389,上の湯,140.374099,42.12163
二海郡八雲町,183-1,上の湯,140.373997,42.121825
二海郡八雲町,183-2,上の湯,140.374139,42.121728
二海郡八雲町,161-1,上の湯,140.375168,42.122237
二海郡八雲町,182-2,上の湯,140.374339,42.122161
二海郡八雲町,162-1,上の湯,140.374678,42.121825
二海郡八雲町,162-2,上の湯,140.374725,42.122611
二海郡八雲町,道-6,上の湯,140.374496,42.122297
二海郡八雲町,186-2,上の湯,140.374431,42.122352
二海郡八雲町,160-2,上の湯,140.376059,42.121963
二海郡八雲町,無地番-70,上の湯,140.374601,42.122582
二海郡八雲町,無地番-58,上の湯,140.377175,42.121297
二海郡八雲町,390,上の湯,140.378037,42.121303
二海郡八雲町,159-1,上の湯,140.376995,42.122626
二海郡八雲町,160-1,上の湯,140.375945,42.123386
二海郡八雲町,148,上の湯,140.381726,42.121747
二海郡八雲町,147,上の湯,140.379039,42.122007
二海郡八雲町,159-2,上の湯,140.377432,42.121811
