小字名,市区町村名,地番,center_lng,center_lat
字金山,虻田郡喜茂別町,長狭物不明-3018,141.040403,42.715961
字金山,虻田郡喜茂別町,227,141.040082,42.715636
字金山,虻田郡喜茂別町,225,141.035639,42.716271
字金山,虻田郡喜茂別町,226,141.039217,42.716179
字金山,虻田郡喜茂別町,水-3064,141.039865,42.715903
字金山,虻田郡喜茂別町,224,141.035776,42.716569
字金山,虻田郡喜茂別町,155,141.024225,42.716853
字金山,虻田郡喜茂別町,154-1,141.021739,42.716619
字金山,虻田郡喜茂別町,154-4,141.022108,42.717275
字金山,虻田郡喜茂別町,154-2,141.021232,42.717333
字金山,虻田郡喜茂別町,154-3,141.021976,42.71729
字金山,虻田郡喜茂別町,152-1,141.020617,42.717608
字金山,虻田郡喜茂別町,道-29,141.022523,42.717621
字金山,虻田郡喜茂別町,156-1,141.021668,42.717534
字金山,虻田郡喜茂別町,157-4,141.023638,42.717545
字金山,虻田郡喜茂別町,248,141.026294,42.717182
字金山,虻田郡喜茂別町,道-28,141.029117,42.717555
字金山,虻田郡喜茂別町,249,141.02703,42.717289
字金山,虻田郡喜茂別町,168-1,141.027947,42.717348
字金山,虻田郡喜茂別町,251,141.027365,42.717136
字金山,虻田郡喜茂別町,166,141.026853,42.717324
字金山,虻田郡喜茂別町,250,141.026999,42.716899
字金山,虻田郡喜茂別町,167,141.027203,42.716969
字金山,虻田郡喜茂別町,168-2,141.029234,42.717281
字金山,虻田郡喜茂別町,170-16,141.030076,42.717584
字金山,虻田郡喜茂別町,171-2,141.029745,42.717799
字金山,虻田郡喜茂別町,170-17,141.030022,42.71766
字金山,虻田郡喜茂別町,170-2,141.029052,42.71799
字金山,虻田郡喜茂別町,172-7,141.030655,42.717855
字金山,虻田郡喜茂別町,172-1,141.030142,42.718245
字金山,虻田郡喜茂別町,172-9,141.030775,42.718485
字金山,虻田郡喜茂別町,172-10,141.030011,42.718518
字金山,虻田郡喜茂別町,172-8,141.029846,42.718776
字金山,虻田郡喜茂別町,170-14,141.029141,42.71879
字金山,虻田郡喜茂別町,170-15,141.029039,42.718498
字金山,虻田郡喜茂別町,170-13,141.02796,42.718475
字金山,虻田郡喜茂別町,170-12,141.028466,42.718786
字金山,虻田郡喜茂別町,161-2,141.026489,42.718491
字金山,虻田郡喜茂別町,長狭物不明-17,141.027102,42.71822
字金山,虻田郡喜茂別町,161-3,141.027031,42.718128
字金山,虻田郡喜茂別町,170-1,141.028304,42.718078
字金山,虻田郡喜茂別町,169-1,141.027599,42.717795
字金山,虻田郡喜茂別町,162,141.026597,42.717784
字金山,虻田郡喜茂別町,158,141.023353,42.717879
字金山,虻田郡喜茂別町,151-1,141.021059,42.718129
字金山,虻田郡喜茂別町,水-65,141.021334,42.717488
字金山,虻田郡喜茂別町,157-1,141.022701,42.718193
字金山,虻田郡喜茂別町,150-3,141.021561,42.718466
字金山,虻田郡喜茂別町,150-2,141.021568,42.71839
字金山,虻田郡喜茂別町,150-1,141.02194,42.718591
字金山,虻田郡喜茂別町,145-2,141.02254,42.718829
字金山,虻田郡喜茂別町,159-3,141.0223,42.718602
字金山,虻田郡喜茂別町,159-4,141.022477,42.718694
字金山,虻田郡喜茂別町,159-2,141.022224,42.718451
字金山,虻田郡喜茂別町,160-1,141.024219,42.718301
字金山,虻田郡喜茂別町,163,141.024769,42.718391
字金山,虻田郡喜茂別町,161-1,141.025472,42.71835
字金山,虻田郡喜茂別町,160-2,141.023977,42.718991
字金山,虻田郡喜茂別町,159-1,141.023521,42.718921
字金山,虻田郡喜茂別町,水-3075,141.021996,42.71884
字金山,虻田郡喜茂別町,145-1,141.021552,42.719931
字金山,虻田郡喜茂別町,144-2,141.024296,42.719814
字金山,虻田郡喜茂別町,141-2,141.026109,42.719878
字金山,虻田郡喜茂別町,184-2,141.028465,42.719765
字金山,虻田郡喜茂別町,181-3,141.031142,42.720054
字金山,虻田郡喜茂別町,175,141.03214,42.719826
字金山,虻田郡喜茂別町,長狭物不明-3033,141.033952,42.719466
字金山,虻田郡喜茂別町,173,141.032806,42.718719
字金山,虻田郡喜茂別町,172-3,141.031532,42.718137
字金山,虻田郡喜茂別町,172-5,141.031223,42.717785
字金山,虻田郡喜茂別町,223,141.036131,42.718355
字金山,虻田郡喜茂別町,長狭物不明-3016,141.038716,42.716593
字金山,虻田郡喜茂別町,221,141.039615,42.720302
字金山,虻田郡喜茂別町,216,141.037697,42.720832
字金山,虻田郡喜茂別町,長狭物不明-3024,141.039623,42.721815
字金山,虻田郡喜茂別町,211,141.037785,42.722389
字金山,虻田郡喜茂別町,213-3,141.035993,42.722226
字金山,虻田郡喜茂別町,212,141.038226,42.721785
字金山,虻田郡喜茂別町,長狭物不明-3022,141.035742,42.721688
字金山,虻田郡喜茂別町,215,141.03431,42.721316
字金山,虻田郡喜茂別町,長狭物不明-3028,141.034132,42.721751
字金山,虻田郡喜茂別町,214,141.034275,42.721887
字金山,虻田郡喜茂別町,水-3066,141.032607,42.72059
字金山,虻田郡喜茂別町,193,141.032073,42.722059
字金山,虻田郡喜茂別町,178,141.031835,42.721546
字金山,虻田郡喜茂別町,177,141.032832,42.721343
字金山,虻田郡喜茂別町,181-1,141.030369,42.719631
字金山,虻田郡喜茂別町,184-1,141.02821,42.72119
字金山,虻田郡喜茂別町,長狭物不明-3039,141.027271,42.720417
字金山,虻田郡喜茂別町,水-3076,141.024881,42.720559
字金山,虻田郡喜茂別町,144-1,141.021574,42.721518
字金山,虻田郡喜茂別町,142,141.024798,42.721387
字金山,虻田郡喜茂別町,141-1,141.02632,42.721445
字金山,虻田郡喜茂別町,191-4,141.029999,42.722217
字金山,虻田郡喜茂別町,長狭物不明-3026,141.029827,42.721949
字金山,虻田郡喜茂別町,185-2,141.0291,42.722271
字金山,虻田郡喜茂別町,191-3,141.030838,42.72235
字金山,虻田郡喜茂別町,191-1,141.030197,42.723113
字金山,虻田郡喜茂別町,185-1,141.028684,42.723506
字金山,虻田郡喜茂別町,138,141.026888,42.72336
字金山,虻田郡喜茂別町,185-3,141.02775,42.722527
字金山,虻田郡喜茂別町,139,141.026013,42.722594
字金山,虻田郡喜茂別町,136,141.026024,42.723834
字金山,虻田郡喜茂別町,128,141.022928,42.723661
字金山,虻田郡喜茂別町,長狭物不明-3043,141.024231,42.724454
字金山,虻田郡喜茂別町,135,141.02515,42.724264
字金山,虻田郡喜茂別町,長狭物不明-3040,141.027709,42.725956
字金山,虻田郡喜茂別町,191-5,141.030229,42.724095
字金山,虻田郡喜茂別町,200,141.031766,42.724406
字金山,虻田郡喜茂別町,204-2,141.035528,42.724446
字金山,虻田郡喜茂別町,194,141.032109,42.722721
字金山,虻田郡喜茂別町,191-2,141.031591,42.723801
字金山,虻田郡喜茂別町,192,141.031525,42.722399
字金山,虻田郡喜茂別町,195,141.032584,42.722343
字金山,虻田郡喜茂別町,196,141.033208,42.72365
字金山,虻田郡喜茂別町,197,141.033727,42.72206
字金山,虻田郡喜茂別町,長狭物不明-3032,141.034215,42.722769
字金山,虻田郡喜茂別町,198,141.034084,42.722587
字金山,虻田郡喜茂別町,213-2,141.034649,42.723246
字金山,虻田郡喜茂別町,213-4,141.035263,42.723163
字金山,虻田郡喜茂別町,199,141.033963,42.723891
字金山,虻田郡喜茂別町,210-1,141.037911,42.723402
字金山,虻田郡喜茂別町,213-1,141.036004,42.723243
字金山,虻田郡喜茂別町,210-2,141.036792,42.722509
字金山,虻田郡喜茂別町,209-1,141.04022,42.723007
字金山,虻田郡喜茂別町,209-3,141.039363,42.723273
字金山,虻田郡喜茂別町,207-3,141.039736,42.724293
字金山,虻田郡喜茂別町,207-2,141.039224,42.724218
字金山,虻田郡喜茂別町,206-3,141.038306,42.724169
字金山,虻田郡喜茂別町,206-2,141.038682,42.724162
字金山,虻田郡喜茂別町,209-2,141.038922,42.723923
字金山,虻田郡喜茂別町,長狭物不明-3020,141.041219,42.726131
字壮園,虻田郡喜茂別町,130-11,141.041232,42.729738
字壮園,虻田郡喜茂別町,130-6,141.040708,42.72976
字壮園,虻田郡喜茂別町,130-12,141.041187,42.729158
字壮園,虻田郡喜茂別町,129,141.041318,42.728841
字壮園,虻田郡喜茂別町,128-2,141.04116,42.728312
字壮園,虻田郡喜茂別町,128-3,141.041072,42.727945
字壮園,虻田郡喜茂別町,128-1,141.041297,42.72859
字壮園,虻田郡喜茂別町,128-4,141.041047,42.727619
字壮園,虻田郡喜茂別町,128-5,141.041021,42.727293
字壮園,虻田郡喜茂別町,128-6,141.040994,42.726966
字壮園,虻田郡喜茂別町,128-7,141.040968,42.726639
字壮園,虻田郡喜茂別町,長狭物不明-3080,141.040966,42.726458
字金山,虻田郡喜茂別町,208,141.040572,42.725196
字金山,虻田郡喜茂別町,207-1,141.039478,42.725439
字金山,虻田郡喜茂別町,206-1,141.037399,42.724736
字金山,虻田郡喜茂別町,205,141.037465,42.725837
字金山,虻田郡喜茂別町,水-3073,141.037601,42.726473
字金山,虻田郡喜茂別町,水-3068,141.040405,42.726425
字壮園,虻田郡喜茂別町,長狭物不明-3081,141.038957,42.726546
字金山,虻田郡喜茂別町,長狭物不明-3035,141.040003,42.726467
字壮園,虻田郡喜茂別町,127-12,141.039244,42.726673
字壮園,虻田郡喜茂別町,127-13,141.039749,42.726649
字壮園,虻田郡喜茂別町,127-31,141.040221,42.726662
字壮園,虻田郡喜茂別町,127-14,141.039769,42.726894
字壮園,虻田郡喜茂別町,127-30,141.040249,42.726962
字壮園,虻田郡喜茂別町,127-29,141.040269,42.72725
