小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
字弁天,苫小牧市,1-8,,,141.80121,42.610941
字弁天,苫小牧市,1-3,,,141.801252,42.612517
字弁天,苫小牧市,1-4,,,141.800958,42.612729
字弁天,苫小牧市,1-5,,,141.800782,42.612627
字弁天,苫小牧市,517,,,141.802369,42.613368
字弁天,苫小牧市,516,,,141.80104,42.613634
字弁天,苫小牧市,524,,,141.800843,42.613916
字弁天,苫小牧市,525-3,,,141.802891,42.614298
字弁天,苫小牧市,525-6,,,141.801097,42.614488
字弁天,苫小牧市,525-2,,,141.801405,42.614459
字弁天,苫小牧市,515,,,141.803496,42.615298
字弁天,苫小牧市,507,,,141.811145,42.625449
字弁天,苫小牧市,506-3,,,141.807077,42.626773
字弁天,苫小牧市,196-5,,,141.807693,42.628439
字弁天,苫小牧市,504-27,,,141.800893,42.625333
字弁天,苫小牧市,504-28,,,141.801704,42.625273
字弁天,苫小牧市,504-22,,,141.802101,42.624697
字弁天,苫小牧市,504-21,,,141.801193,42.624897
字弁天,苫小牧市,504-20,,,141.801091,42.624443
字弁天,苫小牧市,504-29,,,141.800911,42.624202
字弁天,苫小牧市,504-19,,,141.800775,42.623866
字弁天,苫小牧市,504-26,,,141.801158,42.623831
字弁天,苫小牧市,504-23,,,141.801771,42.624206
字弁天,苫小牧市,504-24,,,141.801724,42.623792
字弁天,苫小牧市,506-1,,,141.80687,42.625938
字弁天,苫小牧市,505-1,,,141.805145,42.624255
字弁天,苫小牧市,506-4,,,141.805486,42.623309
字弁天,苫小牧市,518,,,141.804484,42.622017
字弁天,苫小牧市,504-17,,,141.802757,42.622719
字弁天,苫小牧市,504-25,,,141.801511,42.623274
字弁天,苫小牧市,504-10,,,141.801255,42.622628
字弁天,苫小牧市,504-11,,,141.801293,42.62225
字弁天,苫小牧市,505-2,,,141.803989,42.621652
字弁天,苫小牧市,504-30,,,141.802081,42.621054
字弁天,苫小牧市,504-4,,,141.801346,42.61935
字弁天,苫小牧市,506-5,,,141.803936,42.619834
字弁天,苫小牧市,505-3,,,141.803175,42.619858
字弁天,苫小牧市,511-2,,,141.805449,42.61655
字弁天,苫小牧市,521,,,141.804893,42.617562
字弁天,苫小牧市,511-1,,,141.804121,42.617353
字弁天,苫小牧市,522,,,141.80481,42.617393
字弁天,苫小牧市,504-5,,,141.801066,42.618452
字弁天,苫小牧市,509,,,141.802008,42.617243
字弁天,苫小牧市,514-2,,,141.802389,42.616365
字弁天,苫小牧市,510,,,141.802891,42.617077
字弁天,苫小牧市,514-1,,,141.802689,42.616255
字弁天,苫小牧市,523,,,141.801377,42.615121
字弁天,苫小牧市,513,,,141.801282,42.615622
字弁天,苫小牧市,512,,,141.796638,42.616286
字弁天,苫小牧市,519-3,,,141.799875,42.618605
字弁天,苫小牧市,508-2,,,141.796072,42.61819
字弁天,苫小牧市,1-73,,,141.791583,42.615692
字弁天,苫小牧市,1-68,,,141.792394,42.616093
字弁天,苫小牧市,1-72,,,141.791804,42.616229
字弁天,苫小牧市,65-8,,,141.793828,42.616891
字弁天,苫小牧市,1-71,,,141.792031,42.61679
字弁天,苫小牧市,1-69,,,141.790497,42.616991
字弁天,苫小牧市,1-70,,,141.79016,42.616171
字弁天,苫小牧市,525-4,,,141.789065,42.615865
字弁天,苫小牧市,65-20,,,141.788766,42.616079
字弁天,苫小牧市,65-21,,,141.788968,42.615994
字弁天,苫小牧市,2-7,,,141.787836,42.615819
字弁天,苫小牧市,2-3,,,141.788237,42.615745
字弁天,苫小牧市,2-12,,,141.788478,42.615733
字弁天,苫小牧市,2-13,,,141.788555,42.615606
字弁天,苫小牧市,2-11,,,141.788721,42.615658
字弁天,苫小牧市,無地番-95,,,141.787594,42.615572
字弁天,苫小牧市,4,,,141.786832,42.615619
字弁天,苫小牧市,3-1,,,141.786487,42.616042
字弁天,苫小牧市,525-1,,,141.787147,42.616205
字弁天,苫小牧市,3-2,,,141.787151,42.615939
字弁天,苫小牧市,3-3,,,141.787416,42.615894
字弁天,苫小牧市,65-22,,,141.789329,42.6168
字弁天,苫小牧市,65-19,,,141.789399,42.617326
字弁天,苫小牧市,65-18,,,141.788866,42.616481
字弁天,苫小牧市,65-7,,,141.788837,42.617444
字弁天,苫小牧市,65-6,,,141.788314,42.617964
字弁天,苫小牧市,65-16,,,141.787731,42.617636
字弁天,苫小牧市,65-17,,,141.788608,42.618746
字弁天,苫小牧市,540-3,,,141.789989,42.618749
字弁天,苫小牧市,540-2,,,141.789885,42.61868
字弁天,苫小牧市,65-23,,,141.792724,42.616982
字弁天,苫小牧市,214-2,,,141.789829,42.6198
字弁天,苫小牧市,219-4,,,141.78787,42.620144
字弁天,苫小牧市,219-2,,,141.789955,42.621495
字弁天,苫小牧市,219-3,,,141.787572,42.621659
字弁天,苫小牧市,220-4,,,141.787048,42.621746
字弁天,苫小牧市,214-1,,,141.79002,42.620213
字弁天,苫小牧市,214-5,,,141.790897,42.621014
字弁天,苫小牧市,504-2,,,141.794604,42.621505
字弁天,苫小牧市,519-1,,,141.793917,42.619838
字弁天,苫小牧市,508-1,,,141.792803,42.619522
字弁天,苫小牧市,520,,,141.796542,42.61911
字弁天,苫小牧市,519-2,,,141.797163,42.619167
字弁天,苫小牧市,504-47,,,141.798483,42.618987
字弁天,苫小牧市,504-48,,,141.798831,42.619885
字弁天,苫小牧市,504-44,,,141.797886,42.620966
字弁天,苫小牧市,504-45,,,141.799546,42.621612
