小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
,旭川市,717-1,東旭川町瑞穂,,142.641768,43.700783
,旭川市,716-1,東旭川町瑞穂,,142.641871,43.703348
,旭川市,筆界未定地-148,東旭川町瑞穂,,142.641347,43.70203
,旭川市,736-2,東旭川町瑞穂,,142.638333,43.702946
,旭川市,736-1,東旭川町瑞穂,,142.638738,43.702397
,旭川市,1-508,西神楽二線,三十四号,142.554858,43.6308
,旭川市,1-650,西神楽二線,三十四号,142.560623,43.630542
,旭川市,1-507,西神楽二線,三十四号,142.560299,43.630444
,旭川市,1-498,西神楽二線,三十四号,142.557805,43.632005
,旭川市,1-649,西神楽二線,三十四号,142.560002,43.631265
,旭川市,1-497,西神楽二線,三十四号,142.55523,43.631844
,旭川市,1-653,西神楽二線,三十四号,142.55369,43.632388
,旭川市,1-298,西神楽二線,三十四号,142.553976,43.632988
,旭川市,1-652,西神楽二線,三十四号,142.556377,43.632607
,旭川市,1-627,西神楽二線,三十四号,142.55848,43.632979
,旭川市,1-297,西神楽二線,三十四号,142.55837,43.633495
,旭川市,1-296,西神楽二線,三十四号,142.55923,43.634502
,旭川市,1-299,西神楽二線,三十四号,142.554842,43.633995
,旭川市,1-711,西神楽二線,三十四号,142.553841,43.634293
,旭川市,1-825,西神楽二線,三十四号,142.555613,43.634626
,旭川市,1-826,西神楽二線,三十四号,142.556316,43.634648
,旭川市,1-300,西神楽二線,三十四号,142.556133,43.634847
,旭川市,1-710,西神楽二線,三十四号,142.556176,43.635308
,旭川市,1-301,西神楽二線,三十四号,142.553858,43.635274
,旭川市,1-709,西神楽二線,三十四号,142.555832,43.635439
,旭川市,1-374,西神楽二線,三十四号,142.557967,43.635382
,旭川市,1-808,西神楽二線,三十四号,142.558046,43.634972
,旭川市,1-295,西神楽二線,三十四号,142.558874,43.636137
,旭川市,1-294,西神楽三線,三十四号,142.557603,43.637274
,旭川市,1-302,西神楽三線,三十四号,142.554178,43.636873
,旭川市,1-733,西神楽三線,三十四号,142.555843,43.637427
,旭川市,1-734,西神楽三線,三十四号,142.55585,43.637067
,旭川市,1-727,西神楽三線,三十四号,142.555482,43.63782
,旭川市,1-723,西神楽三線,三十四号,142.553982,43.637774
,旭川市,1-725,西神楽三線,三十四号,142.55678,43.638095
,旭川市,1-724,西神楽三線,三十四号,142.555918,43.637883
,旭川市,1-293,西神楽三線,三十四号,142.557769,43.639015
,旭川市,1-372,西神楽三線,三十四号,142.555217,43.640275
,旭川市,1-695,西神楽三線,三十四号,142.555664,43.639847
,旭川市,1-693,西神楽三線,三十四号,142.555156,43.639768
,旭川市,1-291,西神楽三線,三十四号,142.555244,43.640921
,旭川市,1-694,西神楽三線,三十四号,142.555657,43.641065
,旭川市,1-696,西神楽三線,三十四号,142.556038,43.641014
,旭川市,1-373,西神楽三線,三十四号,142.557479,43.640939
,旭川市,1-292,西神楽三線,三十四号,142.55665,43.640012
,旭川市,1-861,西神楽四線,三十四号,142.557711,43.644015
,旭川市,1-858,西神楽四線,三十四号,142.557732,43.644026
,旭川市,1-857,西神楽四線,三十四号,142.557101,43.64418
,旭川市,1-855,西神楽四線,三十四号,142.555831,43.643911
,旭川市,1-288,西神楽四線,三十四号,142.557007,43.644479
,旭川市,1-286,西神楽四線,三十四号,142.556993,43.646105
