市区町村名,地番,大字名,丁目名,center_lng,center_lat
札幌市白石区,432-286,流通センター,７丁目,141.456321,43.03462
札幌市白石区,432-282,流通センター,７丁目,141.456507,43.035046
札幌市白石区,432-235,流通センター,７丁目,141.45657,43.035469
札幌市白石区,432-281,流通センター,７丁目,141.45609,43.035235
札幌市白石区,432-280,流通センター,７丁目,141.455981,43.035408
札幌市白石区,432-285,流通センター,７丁目,141.456014,43.034951
札幌市白石区,432-284,流通センター,７丁目,141.455788,43.035112
札幌市白石区,432-283,流通センター,７丁目,141.455593,43.035362
札幌市白石区,432-231,流通センター,６丁目,141.45387,43.035139
札幌市白石区,432-312,流通センター,６丁目,141.454423,43.034868
札幌市白石区,432-247,流通センター,６丁目,141.45445,43.035098
札幌市白石区,432-246,流通センター,６丁目,141.45483,43.035182
札幌市白石区,432-230,流通センター,６丁目,141.454902,43.035446
札幌市白石区,432-243,流通センター,６丁目,141.4543,43.035913
札幌市白石区,432-245,流通センター,６丁目,141.454362,43.035503
札幌市白石区,432-244,流通センター,６丁目,141.454074,43.035791
札幌市白石区,432-318,流通センター,７丁目,141.454123,43.036466
札幌市白石区,432-318,流通センター,６丁目,141.453753,43.035614
札幌市白石区,432-227,流通センター,６丁目,141.453469,43.036035
札幌市白石区,432-316,流通センター,６丁目,141.453846,43.035998
札幌市白石区,432-320,流通センター,６丁目,141.453835,43.035728
札幌市白石区,432-257,流通センター,６丁目,141.453856,43.036254
札幌市白石区,432-319,流通センター,６丁目,141.454008,43.036126
札幌市白石区,432-321,流通センター,６丁目,141.453951,43.036087
札幌市白石区,432-256,流通センター,６丁目,141.453551,43.036402
札幌市白石区,432-314,流通センター,７丁目,141.455697,43.03612
札幌市白石区,432-312,流通センター,７丁目,141.455212,43.03637
札幌市白石区,432-313,流通センター,７丁目,141.455246,43.035777
札幌市白石区,432-279,流通センター,７丁目,141.455848,43.035579
札幌市白石区,432-236,流通センター,７丁目,141.455708,43.035821
札幌市白石区,432-322,流通センター,７丁目,141.45599,43.035819
札幌市白石区,432-310,流通センター,７丁目,141.456478,43.035851
札幌市白石区,432-311,流通センター,７丁目,141.456482,43.036174
札幌市白石区,432-321,流通センター,７丁目,141.455952,43.036353
札幌市白石区,432-241,流通センター,７丁目,141.457341,43.035499
札幌市白石区,432-258,流通センター,７丁目,141.457031,43.03614
札幌市白石区,432-259,流通センター,７丁目,141.456994,43.035832
札幌市白石区,432-323,流通センター,７丁目,141.456994,43.035143
札幌市白石区,432-260,流通センター,７丁目,141.45688,43.035415
札幌市白石区,432-316,流通センター,７丁目,141.456986,43.037725
札幌市白石区,432-340,流通センター,７丁目,141.456958,43.038421
札幌市白石区,432-233,流通センター,７丁目,141.456844,43.038728
札幌市白石区,440-361W2,流通センター,７丁目,141.457161,43.039062
札幌市白石区,432-338,流通センター,７丁目,141.457026,43.039794
札幌市白石区,440-361W1,流通センター,７丁目,141.457365,43.039615
札幌市白石区,440-345,流通センター,７丁目,141.45716,43.039559
札幌市白石区,440-363,流通センター,７丁目,141.45701,43.039674
札幌市白石区,440-38,流通センター,７丁目,141.456762,43.039237
札幌市白石区,440-362,流通センター,７丁目,141.45695,43.039128
札幌市白石区,432-334,流通センター,７丁目,141.45596,43.039107
札幌市白石区,440-343,流通センター,７丁目,141.457093,43.040433
札幌市白石区,432-324,流通センター,７丁目,141.456713,43.040886
札幌市白石区,432-332,流通センター,７丁目,141.454958,43.040556
札幌市白石区,440-257,流通センター,３丁目,141.454458,43.041549
札幌市白石区,440-238,流通センター,４丁目,141.453746,43.0409
札幌市白石区,440-354,流通センター,４丁目,141.453172,43.040194
札幌市白石区,432-325,流通センター,７丁目,141.456221,43.040672
札幌市白石区,432-326,流通センター,７丁目,141.454437,43.039931
札幌市白石区,432-336,流通センター,７丁目,141.45444,43.039408
札幌市白石区,432-330,流通センター,７丁目,141.453454,43.039692
札幌市白石区,432-331,流通センター,７丁目,141.453805,43.038798
札幌市白石区,432-226,流通センター,７丁目,141.45425,43.038298
札幌市白石区,432-315,流通センター,７丁目,141.456535,43.037894
札幌市白石区,432-333,流通センター,７丁目,141.45576,43.038277
札幌市白石区,432-319,流通センター,７丁目,141.456126,43.037921
札幌市白石区,432-320,流通センター,７丁目,141.456313,43.037633
札幌市白石区,432-234,流通センター,７丁目,141.456593,43.037057
札幌市白石区,432-308,流通センター,７丁目,141.456064,43.036581
札幌市白石区,432-328,流通センター,７丁目,141.454312,43.037333
札幌市白石区,432-327,流通センター,７丁目,141.452943,43.037773
札幌市白石区,432-242,流通センター,４丁目,141.451878,43.037727
札幌市白石区,432-253,流通センター,６丁目,141.452306,43.0367
札幌市白石区,440-235,流通センター,５丁目,141.45138,43.036687
札幌市白石区,440-236,流通センター,４丁目,141.451595,43.037227
札幌市白石区,227-128,流通センター,５丁目,141.450286,43.035912
札幌市白石区,227-310,流通センター,５丁目,141.450334,43.037207
札幌市白石区,604-7,流通センター,５丁目,141.450722,43.03711
札幌市白石区,604-6,流通センター,４丁目,141.450767,43.037336
札幌市白石区,604-5,流通センター,４丁目,141.450846,43.037487
札幌市白石区,227-292,流通センター,４丁目,141.450612,43.037686
札幌市白石区,604-4,流通センター,４丁目,141.450856,43.037631
札幌市白石区,227-293,流通センター,４丁目,141.450926,43.037851
札幌市白石区,水-24,流通センター,４丁目,141.451207,43.037287
札幌市白石区,440-329,流通センター,４丁目,141.45156,43.037298
札幌市白石区,440-234,流通センター,４丁目,141.451605,43.037531
札幌市白石区,440-230,流通センター,４丁目,141.451744,43.038007
札幌市白石区,987-3,流通センター,４丁目,141.451433,43.038448
札幌市白石区,2710,流通センター,４丁目,141.450923,43.0383
札幌市白石区,227-291,流通センター,４丁目,141.451076,43.038651
札幌市白石区,987-2,流通センター,４丁目,141.45131,43.038669
札幌市白石区,987-4,流通センター,４丁目,141.451217,43.038668
札幌市白石区,440-229,流通センター,４丁目,141.451797,43.038352
札幌市白石区,440-233,流通センター,４丁目,141.451875,43.037858
札幌市白石区,432-339,流通センター,７丁目,141.451942,43.037541
札幌市白石区,432-329,流通センター,７丁目,141.453094,43.038965
札幌市白石区,440-232,流通センター,４丁目,141.452779,43.039654
札幌市白石区,440-356,流通センター,４丁目,141.452829,43.039621
札幌市白石区,440-355,流通センター,４丁目,141.452748,43.039561
札幌市白石区,487,流通センター,４丁目,141.452741,43.039509
札幌市白石区,484-23,流通センター,４丁目,141.45179,43.039349
札幌市白石区,484-24,流通センター,４丁目,141.451806,43.039575
札幌市白石区,484-26,流通センター,４丁目,141.45182,43.039756
札幌市白石区,無地番-37,流通センター,４丁目,141.452482,43.040042
札幌市白石区,227-290,流通センター,４丁目,141.45198,43.040412
札幌市白石区,2708,流通センター,４丁目,141.451871,43.040149
札幌市白石区,440-239,流通センター,４丁目,141.453147,43.040221
札幌市白石区,440-231,流通センター,４丁目,141.453055,43.040267
札幌市白石区,440-237,流通センター,４丁目,141.453308,43.040455
札幌市白石区,486,流通センター,４丁目,141.453014,43.040495
札幌市白石区,485,流通センター,４丁目,141.452811,43.040766
札幌市白石区,227-176,流通センター,３丁目,141.452329,43.041201
札幌市白石区,2707,流通センター,４丁目,141.452215,43.040766
